1.5	4.05E-01
2.5	5.10E+03
3.5	1.01E+05
4.5	3.54E+05
5.5	6.17E+05
6.5	8.02E+05
7.5	8.77E+05
8.5	1.12E+06
9.5	8.90E+05
10.5	6.60E+05
11.5	5.66E+05
12.5	4.83E+05
13.5	4.61E+05
14.5	4.38E+05
15.5	4.21E+05
16.5	3.87E+05
17.5	3.60E+05
18.5	3.29E+05
19.5	2.99E+05
20.5	2.75E+05
21.5	2.43E+05
22.5	2.19E+05
23.5	1.83E+05
24.5	1.61E+05
25.5	1.30E+05
26.5	1.03E+05
27.5	7.26E+04
28.5	4.72E+04
29.5	1.89E+04
